symbol_id,symbol,exchange,exchange_symbol,base_asset,quote_asset,settle_asset,product_type,status,contract_type,price_tick,price_decimal_places,quantity_step,quantity_decimal_places,min_quantity,max_quantity,max_market_quantity,min_notional,notional_multiplier,contract_multiplier,price_limit_up,price_limit_down,market_price_bound
467,XLM_USDT,gate,XLM_USDT,XLM,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,380000.0,250000.0,,10.0,10.0,0.2,0.2,0.05
467,XLM_USDT,binance,XLMUSDT,XLM,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,10000000.0,2000000.0,5.0,1.0,1.0,0.05,0.05,0.05
468,XMR_USDT,gate,XMR_USDT,XMR,USDT,USDT,linear_perpetual,TRADING,direct,0.01,2,1.0,0,1.0,230000.0,150000.0,,0.01,0.01,0.07,0.07,0.025
468,XMR_USDT,binance,XMRUSDT,XMR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.01,2,0.001,3,0.001,10000.0,1200.0,5.0,1.0,1.0,0.05,0.05,0.05
469,XNY_USDT,gate,XNY_USDT,XNY,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,68000.0,45000.0,,100.0,100.0,0.2,0.2,0.05
469,XNY_USDT,binance,XNYUSDT,XNY,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,130000000.0,13000000.0,5.0,1.0,1.0,0.15,0.15,0.15
470,XPIN_USDT,gate,XPIN_USDT,XPIN,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,53000.0,35000.0,,1000.0,1000.0,0.15,0.15,0.04
470,XPIN_USDT,binance,XPINUSDT,XPIN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,700000000.0,70000000.0,5.0,1.0,1.0,0.15,0.15,0.15
471,XPL_USDT,gate,XPL_USDT,XPL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,680000.0,450000.0,,10.0,10.0,0.1,0.1,0.025
471,XPL_USDT,binance,XPLUSDT,XPL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
472,XRP_USDT,gate,XRP_USDT,XRP,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,0.1,1,0.1,600000.0,500000.0,,10.0,10.0,0.04,0.04,0.02
472,XRP_USDT,binance,XRPUSDT,XRP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,10000000.0,2000000.0,5.0,1.0,1.0,0.05,0.05,0.05
473,XTZ_USDT,gate,XTZ_USDT,XTZ,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,450000.0,300000.0,,1.0,1.0,0.15,0.15,0.04
473,XTZ_USDT,binance,XTZUSDT,XTZ,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,4000000.0,400000.0,5.0,1.0,1.0,0.1,0.1,0.1
474,XVS_USDT,gate,XVS_USDT,XVS,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,2300000.0,1500000.0,,0.01,0.01,0.2,0.2,0.05
474,XVS_USDT,binance,XVSUSDT,XVS,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,1000000.0,30000.0,5.0,1.0,1.0,0.15,0.15,0.15
475,YB_USDT,gate,YB_USDT,YB,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,600000.0,400000.0,,1.0,1.0,0.2,0.2,0.05
475,YB_USDT,binance,YBUSDT,YB,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,7000000.0,700000.0,5.0,1.0,1.0,0.15,0.15,0.15
476,YFI_USDT,gate,YFI_USDT,YFI,USDT,USDT,linear_perpetual,TRADING,direct,0.1,1,1.0,0,1.0,300000.0,200000.0,,0.0001,0.0001,0.2,0.2,0.05
476,YFI_USDT,binance,YFIUSDT,YFI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1.0,0,0.001,3,0.001,500.0,30.0,5.0,1.0,1.0,0.1,0.1,0.1
477,YGG_USDT,gate,YGG_USDT,YGG,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,8300000.0,5500000.0,,1.0,1.0,0.12,0.12,0.035
477,YGG_USDT,binance,YGGUSDT,YGG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
478,ZAMA_USDT,gate,ZAMA_USDT,ZAMA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,900000.0,600000.0,,10.0,10.0,0.2,0.2,0.05
478,ZAMA_USDT,binance,ZAMAUSDT,ZAMA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,10000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
479,ZBT_USDT,gate,ZBT_USDT,ZBT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,98000.0,65000.0,,10.0,10.0,0.15,0.15,0.04
479,ZBT_USDT,binance,ZBTUSDT,ZBT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,8000000.0,800000.0,5.0,1.0,1.0,0.15,0.15,0.15
480,ZEC_USDT,gate,ZEC_USDT,ZEC,USDT,USDT,linear_perpetual,TRADING,direct,0.01,2,1.0,0,1.0,900000.0,600000.0,,0.01,0.01,0.03,0.03,0.015
480,ZEC_USDT,binance,ZECUSDT,ZEC,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.01,2,0.001,3,0.001,20000.0,2000.0,5.0,1.0,1.0,0.1,0.1,0.1
481,ZEREBRO_USDT,gate,ZEREBRO_USDT,ZEREBRO,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.2,0.2,0.05
481,ZEREBRO_USDT,binance,ZEREBROUSDT,ZEREBRO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
482,ZEST_USDT,gate,ZEST_USDT,ZEST,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1000000.0,800000.0,,10.0,10.0,0.2,0.2,0.05
482,ZEST_USDT,binance,ZESTUSDT,ZEST,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
483,ZETA_USDT,gate,ZETA_USDT,ZETA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,3000000.0,2000000.0,,1.0,1.0,0.15,0.15,0.04
483,ZETA_USDT,binance,ZETAUSDT,ZETA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
484,ZIL_USDT,gate,ZIL_USDT,ZIL,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,3800000.0,2500000.0,,10.0,10.0,0.2,0.2,0.05
484,ZIL_USDT,binance,ZILUSDT,ZIL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,200000000.0,20000000.0,5.0,1.0,1.0,0.1,0.1,0.1
485,ZKC_USDT,gate,ZKC_USDT,ZKC,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.15,0.15,0.04
485,ZKC_USDT,binance,ZKCUSDT,ZKC,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,11000000.0,1100000.0,5.0,1.0,1.0,0.15,0.15,0.15
486,ZKP_USDT,gate,ZKP_USDT,ZKP,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,230000.0,150000.0,,10.0,10.0,0.2,0.2,0.05
486,ZKP_USDT,binance,ZKPUSDT,ZKP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,10000000.0,1000000.0,5.0,1.0,1.0,0.2,0.2,0.2
487,ZK_USDT,gate,ZK_USDT,ZK,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,150000000.0,95000000.0,,0.1,0.1,0.15,0.15,0.04
487,ZK_USDT,binance,ZKUSDT,ZK,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,80000000.0,8000000.0,5.0,1.0,1.0,0.15,0.15,0.15
488,ZORA_USDT,gate,ZORA_USDT,ZORA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,53000.0,35000.0,,100.0,100.0,0.15,0.15,0.04
488,ZORA_USDT,binance,ZORAUSDT,ZORA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,70000000.0,7000000.0,5.0,1.0,1.0,0.15,0.15,0.15
489,ZRO_USDT,gate,ZRO_USDT,ZRO,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,450000.0,300000.0,,1.0,1.0,0.12,0.12,0.035
489,ZRO_USDT,binance,ZROUSDT,ZRO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,1000000.0,90000.0,5.0,1.0,1.0,0.15,0.15,0.15
490,ZRX_USDT,gate,ZRX_USDT,ZRX,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1300000.0,850000.0,,1.0,1.0,0.15,0.15,0.04
490,ZRX_USDT,binance,ZRXUSDT,ZRX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,7000000.0,700000.0,5.0,1.0,1.0,0.1,0.1,0.1
491,币安人生_USDT,gate,币安人生_USDT,币安人生,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,53000.0,35000.0,,10.0,10.0,0.12,0.12,0.035
491,币安人生_USDT,binance,币安人生USDT,币安人生,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,9000000.0,900000.0,5.0,1.0,1.0,0.1,0.1,0.1
492,我踏马来了_USDT,gate,我踏马来了_USDT,我踏马来了,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,0.1,1,0.1,12000.0,7500.0,,1000.0,1000.0,0.2,0.2,0.05
492,我踏马来了_USDT,binance,我踏马来了USDT,我踏马来了,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,70000000.0,7000000.0,5.0,1.0,1.0,0.15,0.15,0.15
493,龙虾_USDT,gate,龙虾_USDT,龙虾,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,98000.0,65000.0,,100.0,100.0,0.15,0.15,0.04
493,龙虾_USDT,binance,龙虾USDT,龙虾,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,70000000.0,7000000.0,5.0,1.0,1.0,0.15,0.15,0.15
